Ano de eleição,Município,UF,Região,Nome candidato,Votos válidos,Votos nominais,Estado_Municipio,Código SUS,Cobertura Vacinal 2015,Cobertura Vacinal 2016,Cobertura Vacinal 2017,Cobertura Vacinal 2018,Cobertura Vacinal 2019,Cobertura Vacinal 2020,Cobertura Vacinal 2021,Cobertura Vacinal 2022
2018,PRESIDENTE EPITACIO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,19352,13437,SP-PRESIDENTE EPITACIO,354130,121.66,40.67,80.78,82.55,77.94,46.17,63.19,53.1
2018,PRESIDENTE PRUDENTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,115577,90190,SP-PRESIDENTE PRUDENTE,354140,113.99,93.06,105.0,99.76,84.53,72.38,76.86,82.41
2018,PRESIDENTE VENCESLAU,SP,SUDESTE,JAIR MESSIAS BOLSONARO,19427,15173,SP-PRESIDENTE VENCESLAU,354150,100.25,62.75,103.16,66.75,72.64,71.23,71.08,87.36
2018,PROMISSAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,17898,12565,SP-PROMISSAO,354160,111.25,154.6,81.6,108.64,63.59,97.4,43.93,83.04
2018,QUADRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2009,1506,SP-QUADRA,354165,0.0,6.25,15.62,28.81,69.23,3.85,11.36,12.12
2018,QUATA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7090,5221,SP-QUATA,354170,100.63,94.74,90.53,109.26,108.05,30.87,58.99,107.1
2018,QUEIROZ,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1973,1314,SP-QUEIROZ,354180,100.0,160.61,206.06,103.92,78.57,71.43,138.64,65.91
2018,QUELUZ,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4556,2652,SP-QUELUZ,354190,55.37,13.76,131.19,139.26,110.81,56.76,27.62,138.89
2018,QUINTANA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3524,2473,SP-QUINTANA,354200,90.79,139.08,113.79,128.75,111.76,83.53,60.67,55.68
2018,RAFARD,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5400,4378,SP-RAFARD,354210,3.41,1.72,18.1,155.68,75.0,6.48,51.75,33.63
2018,RANCHARIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,16160,11199,SP-RANCHARIA,354220,95.09,126.09,110.23,94.29,95.41,94.64,46.15,64.21
2018,REDENCAO DA SERRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2623,1958,SP-REDENCAO DA SERRA,354230,102.5,116.28,104.65,141.67,86.0,78.0,78.43,102.22
2018,REGENTE FEIJO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,10367,7553,SP-REGENTE FEIJO,354240,110.27,105.41,120.46,103.0,89.92,88.71,92.38,95.75
2018,REGINOPOLIS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3216,2621,SP-REGINOPOLIS,354250,43.24,26.15,35.38,30.51,71.21,89.39,143.18,154.55
2018,REGISTRO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,29486,21153,SP-REGISTRO,354260,100.67,156.71,144.67,118.93,60.28,27.99,63.48,91.32
2018,RESTINGA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4359,2599,SP-RESTINGA,354270,103.6,43.86,114.91,115.31,65.79,112.28,116.09,80.51
2018,RIBEIRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1969,988,SP-RIBEIRA,354280,39.53,2.13,36.17,31.43,100.0,90.7,87.8,126.83
2018,RIBEIRAO BONITO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5490,3712,SP-RIBEIRAO BONITO,354290,67.28,78.79,61.82,62.66,65.25,57.45,51.9,59.54
2018,RIBEIRAO BRANCO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,9731,5242,SP-RIBEIRAO BRANCO,354300,3.3,8.94,8.28,131.03,107.12,63.67,7.32,99.65
2018,RIBEIRAO CORRENTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2709,1749,SP-RIBEIRAO CORRENTE,354310,76.12,79.73,108.11,127.27,136.73,106.12,65.38,86.89
2018,RIBEIRAO DO SUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2722,1583,SP-RIBEIRAO DO SUL,354320,32.56,1.79,103.57,77.59,91.11,73.33,78.18,101.75
2018,RIBEIRAO DOS INDIOS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1266,676,SP-RIBEIRAO DOS INDIOS,354323,76.19,212.5,218.75,126.32,113.64,95.45,72.73,113.33
2018,RIBEIRAO GRANDE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4443,2545,SP-RIBEIRAO GRANDE,354325,29.36,18.63,16.67,60.0,97.7,40.23,4.0,37.21
2018,RIBEIRAO PIRES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,61554,41053,SP-RIBEIRAO PIRES,354330,65.24,54.42,66.74,92.76,66.13,40.2,39.87,67.25
2018,RIBEIRAO PRETO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,297645,215117,SP-RIBEIRAO PRETO,354340,112.61,42.8,95.58,119.9,96.98,110.97,94.54,94.82
2018,RIFAINA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2529,1672,SP-RIFAINA,354360,147.22,18.6,123.26,102.94,73.91,80.43,32.14,68.0
2018,RINCAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5149,2957,SP-RINCAO,354370,10.07,20.61,100.76,164.76,94.57,45.74,13.21,79.65
2018,RINOPOLIS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5155,4076,SP-RINOPOLIS,354380,116.33,78.38,86.49,100.0,79.05,100.95,81.44,51.49
2018,RIO CLARO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,102573,81089,SP-RIO CLARO,354390,118.03,94.25,120.54,113.12,101.14,112.65,55.23,64.87
2018,RIO DAS PEDRAS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,16971,12839,SP-RIO DAS PEDRAS,354400,28.91,22.6,16.11,4.85,1.8,1.29,2.46,29.36
2018,RIO GRANDE DA SERRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,22959,13583,SP-RIO GRANDE DA SERRA,354410,57.05,54.15,93.06,93.17,45.76,27.04,25.55,50.66
2018,RIOLANDIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4605,2503,SP-RIOLANDIA,354420,6.77,20.0,46.67,170.0,116.36,109.09,94.55,101.59
2018,RIVERSUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3032,1741,SP-RIVERSUL,354350,20.59,21.43,35.71,75.31,122.22,50.79,2.47,75.0
2018,ROSANA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,9009,4592,SP-ROSANA,354425,99.6,21.07,100.0,90.25,77.39,51.74,86.27,88.84
2018,ROSEIRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5870,4461,SP-ROSEIRA,354430,16.77,107.09,125.98,62.6,100.0,78.95,66.9,132.52
2018,RUBINEIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1939,1370,SP-RUBINEIA,354450,24.0,11.76,47.06,256.52,108.0,180.0,112.5,129.55
2018,RUBIACEA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1516,1048,SP-RUBIACEA,354440,162.96,163.83,172.34,334.38,62.86,85.71,61.9,32.43
2018,SABINO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2923,2066,SP-SABINO,354460,121.57,217.86,98.21,93.33,89.29,39.29,33.33,24.0
2018,SAGRES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1407,865,SP-SAGRES,354470,78.38,70.97,103.23,132.0,100.0,130.77,82.14,113.33
2018,SALES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3309,2679,SP-SALES,354480,85.92,31.67,21.67,59.65,80.0,88.33,56.6,110.34
2018,SALES OLIVEIRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5669,4182,SP-SALES OLIVEIRA,354490,64.43,94.17,114.17,114.88,84.96,95.49,89.38,106.3
2018,SALESOPOLIS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,9995,7429,SP-SALESOPOLIS,354500,6.34,7.94,75.66,88.73,104.79,97.34,95.75,162.38
2018,SALMOURAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2720,1786,SP-SALMOURAO,354510,70.0,145.65,163.04,107.94,101.35,68.92,63.16,107.84
2018,SALTINHO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4993,4454,SP-SALTINHO,354515,1.16,16.28,24.42,28.95,3.23,1.08,0.0,3.57
2018,SALTO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,62290,46789,SP-SALTO,354520,98.79,101.6,118.57,96.3,75.61,76.32,76.67,111.38
2018,SALTO DE PIRAPORA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,20191,14417,SP-SALTO DE PIRAPORA,354530,61.19,63.98,55.43,72.18,85.58,83.18,74.56,154.05
2018,SALTO GRANDE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4251,2936,SP-SALTO GRANDE,354540,91.67,78.63,82.05,72.9,61.47,38.53,37.23,84.21
2018,SANDOVALINA,SP,SUDESTE,FERNANDO HADDAD,2306,1323,SP-SANDOVALINA,354550,89.29,118.33,118.33,93.88,98.11,11.32,14.89,83.93
2018,SANTA ADELIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7352,5649,SP-SANTA ADELIA,354560,53.85,73.53,18.82,34.57,81.42,77.6,91.33,89.04
2018,SANTA ALBERTINA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3313,2454,SP-SANTA ALBERTINA,354570,144.44,0.0,11.76,101.54,135.38,98.46,12.2,79.1
2018,SANTA BRANCA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,8159,6230,SP-SANTA BRANCA,354600,21.68,79.86,92.81,84.42,74.39,23.17,77.12,108.22
2018,SANTA BARBARA D'OESTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,98908,76429,SP-SANTA BARBARA D'OESTE,354580,78.62,82.91,64.15,75.57,65.22,82.63,83.09,81.42
2018,SANTA CLARA D'OESTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1452,988,SP-SANTA CLARA D'OESTE,354610,86.36,41.46,85.37,255.56,142.86,166.67,87.88,126.67
2018,SANTA CRUZ DA CONCEICAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2734,2202,SP-SANTA CRUZ DA CONCEICAO,354620,79.55,32.43,62.16,81.82,77.78,18.52,7.41,7.14
2018,SANTA CRUZ DA ESPERANCA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1316,941,SP-SANTA CRUZ DA ESPERANCA,354625,0.0,14.29,180.95,121.43,104.35,82.61,71.43,80.0
2018,SANTA CRUZ DAS PALMEIRAS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,15125,11123,SP-SANTA CRUZ DAS PALMEIRAS,354630,90.07,103.64,99.48,97.43,89.59,82.74,88.68,95.14
2018,SANTA CRUZ DO RIO PARDO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,23610,19301,SP-SANTA CRUZ DO RIO PARDO,354640,100.71,91.39,115.73,105.86,81.93,91.72,71.9,98.51
2018,SANTA ERNESTINA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3489,2232,SP-SANTA ERNESTINA,354650,0.0,0.0,6.25,93.22,91.84,26.53,3.08,58.9
2018,SANTA FE DO SUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,16614,13054,SP-SANTA FE DO SUL,354660,131.37,89.3,53.0,109.35,91.03,87.36,99.76,147.75
2018,SANTA GERTRUDES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,12533,9755,SP-SANTA GERTRUDES,354670,0.0,9.09,86.8,82.93,80.06,10.76,9.03,2.5
2018,SANTA ISABEL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,27404,20358,SP-SANTA ISABEL,354680,90.76,73.6,88.27,87.27,81.2,82.17,63.1,89.86
2018,SANTA LUCIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4791,2824,SP-SANTA LUCIA,354690,0.0,1.94,92.23,133.33,86.87,27.27,1.16,109.33
2018,SANTA MARIA DA SERRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2795,2074,SP-SANTA MARIA DA SERRA,354700,50.0,77.78,28.89,65.43,44.29,32.86,61.76,42.03
2018,SANTA MERCEDES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1682,1029,SP-SANTA MERCEDES,354710,105.13,104.88,85.37,67.5,66.67,62.22,78.57,73.33
2018,SANTA RITA D'OESTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1638,1127,SP-SANTA RITA D'OESTE,354740,68.0,26.09,95.65,184.21,155.56,88.89,74.07,128.57
2018,SANTA RITA DO PASSA QUATRO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,14143,11659,SP-SANTA RITA DO PASSA QUATRO,354750,99.24,106.14,100.72,95.06,86.29,30.24,71.93,71.43
2018,SANTA ROSA DE VITERBO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,12094,8540,SP-SANTA ROSA DE VITERBO,354760,79.53,63.95,67.08,109.05,85.94,61.45,39.22,100.95
2018,SANTA SALETE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1287,980,SP-SANTA SALETE,354765,133.33,220.0,270.0,116.67,100.0,123.08,153.33,100.0
2018,SANTANA DA PONTE PENSA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1069,733,SP-SANTANA DA PONTE PENSA,354720,109.09,100.0,133.33,141.67,70.0,85.0,250.0,357.14
2018,SANTANA DE PARNAIBA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,60783,40706,SP-SANTANA DE PARNAIBA,354730,43.69,73.72,70.37,69.15,100.6,84.57,78.61,69.25
2018,SANTO ANASTACIO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,10408,7122,SP-SANTO ANASTACIO,354770,107.11,88.44,69.78,124.29,115.98,51.6,3.47,63.78
2018,SANTO ANDRE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,395060,264039,SP-SANTO ANDRE,354780,114.54,102.29,94.39,84.27,71.91,80.24,74.43,71.53
2018,SANTO ANTONIO DA ALEGRIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3676,2294,SP-SANTO ANTONIO DA ALEGRIA,354790,90.0,163.64,161.82,121.25,89.74,2.56,70.67,67.47
2018,SANTO ANTONIO DE POSSE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,11279,8882,SP-SANTO ANTONIO DE POSSE,354800,109.75,95.1,97.55,119.08,104.2,123.28,118.22,86.4
2018,SANTO ANTONIO DO ARACANGUA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4759,3165,SP-SANTO ANTONIO DO ARACANGUA,354805,97.32,35.65,141.74,105.36,149.51,52.43,19.64,25.0
2018,SANTO ANTONIO DO JARDIM,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3728,2879,SP-SANTO ANTONIO DO JARDIM,354810,81.67,94.55,125.45,137.25,81.25,75.0,87.5,89.66
2018,SANTO ANTONIO DO PINHAL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4035,3093,SP-SANTO ANTONIO DO PINHAL,354820,32.94,56.58,119.74,107.59,179.57,86.02,90.91,120.29
2018,SANTO EXPEDITO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1823,1125,SP-SANTO EXPEDITO,354830,151.61,84.21,102.63,113.33,115.15,81.82,102.94,86.84
2018,SANTOS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,236628,168843,SP-SANTOS,354850,192.34,186.5,153.32,105.91,122.25,38.0,36.53,40.08
2018,SANTOPOLIS DO AGUAPEI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2278,1616,SP-SANTOPOLIS DO AGUAPEI,354840,73.13,125.45,123.64,97.14,59.32,57.63,59.62,102.17
2018,SARAPUI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4623,3125,SP-SARAPUI,355110,31.37,30.28,28.44,55.93,86.61,71.43,91.74,99.11
2018,SARUTAIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2065,1140,SP-SARUTAIA,355120,121.74,92.0,124.0,71.11,13.79,10.34,22.0,93.88
2018,SEBASTIANOPOLIS DO SUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2015,1600,SP-SEBASTIANOPOLIS DO SUL,355130,35.14,67.5,37.5,131.25,129.41,111.76,81.08,131.43
2018,SERRA AZUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4580,2719,SP-SERRA AZUL,355140,104.62,42.18,117.69,111.97,80.74,82.96,61.26,103.48
2018,SERRA NEGRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,14806,12094,SP-SERRA NEGRA,355160,112.33,114.67,108.67,119.75,103.61,99.67,79.11,73.97
2018,SERRANA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,21907,14648,SP-SERRANA,355150,102.29,127.05,153.5,179.29,141.76,27.32,30.41,84.21
2018,SERTAOZINHO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,59109,41928,SP-SERTAOZINHO,355170,111.83,84.86,89.37,103.31,101.58,106.33,74.22,79.04
2018,SETE BARRAS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6195,4123,SP-SETE BARRAS,355180,100.43,143.75,148.96,101.49,81.68,63.86,52.31,77.16
2018,SEVERINIA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,8419,6065,SP-SEVERINIA,355190,125.27,89.47,77.51,111.64,115.14,97.3,86.83,93.05
2018,SILVEIRAS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3422,2255,SP-SILVEIRAS,355200,50.0,132.35,139.71,140.68,88.57,42.86,50.75,138.71
2018,SOCORRO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,20129,17090,SP-SOCORRO,355210,64.72,79.36,83.54,86.26,113.53,98.79,96.8,107.34
2018,SOROCABA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,349793,257866,SP-SOROCABA,355220,103.85,115.96,138.3,119.23,69.16,85.66,83.91,92.05
2018,SUD MENNUCCI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4318,2579,SP-SUD MENNUCCI,355230,81.58,119.42,122.33,101.11,93.4,37.74,61.63,33.66
2018,SUMARE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,129401,88674,SP-SUMARE,355240,95.92,104.23,99.62,83.71,83.14,75.67,71.3,87.32
2018,SUZANO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,145361,98160,SP-SUZANO,355250,71.17,82.63,112.83,128.46,97.21,88.07,97.95,134.49
2018,SUZANAPOLIS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1967,1133,SP-SUZANAPOLIS,355255,68.52,102.7,94.59,116.22,35.71,23.81,58.62,100.0
2018,SAO BENTO DO SAPUCAI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6037,4667,SP-SAO BENTO DO SAPUCAI,354860,84.29,150.33,75.5,89.55,93.44,121.31,153.77,117.14
2018,SAO BERNARDO DO CAMPO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,433553,258269,SP-SAO BERNARDO DO CAMPO,354870,92.6,88.39,83.37,88.78,73.55,80.8,81.18,75.08
2018,SAO CAETANO DO SUL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,102524,77010,SP-SAO CAETANO DO SUL,354880,90.48,64.86,82.46,70.69,64.6,71.84,62.54,80.07
2018,SAO CARLOS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,123635,83202,SP-SAO CARLOS,354890,104.19,88.78,42.41,65.52,46.46,89.76,92.37,120.77
2018,SAO FRANCISCO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1691,1087,SP-SAO FRANCISCO,354900,82.05,107.41,118.52,123.81,81.48,129.63,86.36,112.5
2018,SAO JOAQUIM DA BARRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,23695,16374,SP-SAO JOAQUIM DA BARRA,354940,106.54,158.44,112.91,113.77,94.71,78.84,76.31,81.95
2018,SAO JOSE DA BELA VISTA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,4305,2571,SP-SAO JOSE DA BELA VISTA,354950,119.27,65.71,130.48,127.43,81.91,48.94,57.47,98.8
2018,SAO JOSE DO BARREIRO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,2300,1273,SP-SAO JOSE DO BARREIRO,354960,73.17,137.5,155.0,97.96,40.43,31.91,33.33,125.58
2018,SAO JOSE DO RIO PARDO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,27035,20490,SP-SAO JOSE DO RIO PARDO,354970,95.23,59.86,110.0,125.42,92.77,50.21,22.84,97.99
2018,SAO JOSE DO RIO PRETO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,226386,177175,SP-SAO JOSE DO RIO PRETO,354980,152.85,157.07,167.62,149.86,102.84,104.23,87.87,93.93
2018,SAO JOSE DOS CAMPOS,SP,SUDESTE,JAIR MESSIAS BOLSONARO,367153,279797,SP-SAO JOSE DOS CAMPOS,354990,116.96,142.37,153.42,111.52,113.56,25.7,57.29,88.23
2018,SAO JOAO DA BOA VISTA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,46561,36546,SP-SAO JOAO DA BOA VISTA,354910,119.17,82.67,86.73,95.58,93.7,97.07,66.57,50.15
2018,SAO JOAO DAS DUAS PONTES,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1553,873,SP-SAO JOAO DAS DUAS PONTES,354920,65.0,36.67,63.33,157.14,146.15,65.38,36.36,164.0
2018,SAO JOAO DE IRACEMA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1106,572,SP-SAO JOAO DE IRACEMA,354925,166.67,160.0,60.0,113.04,100.0,95.0,118.75,140.0
2018,SAO JOAO DO PAU D'ALHO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1439,860,SP-SAO JOAO DO PAU D'ALHO,354930,170.59,65.38,119.23,100.0,121.74,65.22,51.61,131.25
2018,SAO LOURENCO DA SERRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7636,4808,SP-SAO LOURENCO DA SERRA,354995,61.03,19.53,87.44,108.82,75.25,5.94,6.63,17.95
2018,SAO LUIS DO PARAITINGA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6519,4486,SP-SAO LUIS DO PARAITINGA,355000,100.0,40.52,86.21,102.75,50.41,34.71,88.66,88.68
2018,SAO MANUEL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,20167,15328,SP-SAO MANUEL,355010,100.39,91.23,77.39,85.5,80.73,95.61,98.83,86.99
2018,SAO MIGUEL ARCANJO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,16448,11888,SP-SAO MIGUEL ARCANJO,355020,24.41,33.65,34.36,44.84,85.78,61.37,85.26,98.88
2018,SAO PAULO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6118959,3694834,SP-SAO PAULO,355030,106.33,88.52,98.79,99.49,77.68,63.16,60.85,64.24
2018,SAO PEDRO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,17616,14483,SP-SAO PEDRO,355040,47.88,57.76,94.15,87.04,92.74,77.99,58.0,65.06
2018,SAO PEDRO DO TURVO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3871,2574,SP-SAO PEDRO DO TURVO,355050,22.22,23.26,104.65,198.82,119.77,62.79,75.27,121.79
2018,SAO ROQUE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,38635,28284,SP-SAO ROQUE,355060,207.22,109.47,184.69,133.6,72.16,11.92,14.49,92.44
2018,SAO SEBASTIAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,39884,24898,SP-SAO SEBASTIAO,355070,107.34,154.12,87.3,99.21,115.41,4.96,8.77,71.99
2018,SAO SEBASTIAO DA GRAMA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,5610,3915,SP-SAO SEBASTIAO DA GRAMA,355080,72.34,80.16,78.57,108.65,115.73,51.69,85.29,131.58
2018,SAO SIMAO,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7768,5734,SP-SAO SIMAO,355090,126.71,103.8,126.58,106.45,91.73,42.11,92.41,101.56
2018,SAO VICENTE,SP,SUDESTE,JAIR MESSIAS BOLSONARO,171263,113848,SP-SAO VICENTE,355100,59.37,73.27,70.83,87.47,62.23,55.46,50.19,53.46
2018,TABAPUA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6192,4821,SP-TABAPUA,355260,51.8,10.07,10.74,42.86,97.44,79.49,81.42,92.93
2018,TABATINGA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7379,4951,SP-TABATINGA,355270,94.29,100.0,142.7,111.88,86.32,71.7,48.5,56.76
2018,TABOAO DA SERRA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,142135,77834,SP-TABOAO DA SERRA,355280,98.94,72.42,114.11,127.98,98.99,41.92,39.31,71.14
2018,TACIBA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3492,1949,SP-TACIBA,355290,103.53,121.92,105.48,91.25,105.41,18.92,27.27,116.92
2018,TAGUAI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6192,4314,SP-TAGUAI,355300,88.83,102.99,114.37,110.8,106.49,111.35,89.5,67.49
2018,TAIACU,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3107,1884,SP-TAIACU,355310,119.7,48.65,33.78,72.22,71.43,98.41,95.83,103.33
2018,TAIUVA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3080,2441,SP-TAIUVA,355320,2.04,20.34,33.9,51.67,51.72,86.21,100.0,121.67
2018,TAMBAU,SP,SUDESTE,JAIR MESSIAS BOLSONARO,10744,7596,SP-TAMBAU,355330,96.18,105.3,132.45,200.72,83.83,90.76,78.09,91.02
2018,TANABI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,13772,10629,SP-TANABI,355340,55.27,10.96,9.97,68.73,111.65,117.27,97.15,126.1
2018,TAPIRATIBA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,6804,4350,SP-TAPIRATIBA,355360,103.23,88.41,71.74,61.11,81.69,108.45,73.21,78.23
2018,TAPIRAI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3815,2570,SP-TAPIRAI,355350,20.22,17.98,15.73,141.57,83.51,83.51,82.47,79.25
2018,TAQUARAL,SP,SUDESTE,JAIR MESSIAS BOLSONARO,1497,1032,SP-TAQUARAL,355365,43.75,10.0,70.0,125.0,100.0,152.63,67.86,91.67
2018,TAQUARITINGA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,25490,18278,SP-TAQUARITINGA,355370,102.14,87.83,99.41,100.62,80.03,42.92,48.59,64.4
2018,TAQUARITUBA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,11937,7829,SP-TAQUARITUBA,355380,99.68,119.86,95.39,104.17,115.28,170.83,87.61,92.59
2018,TAQUARIVAI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3235,2255,SP-TAQUARIVAI,355385,0.0,14.47,6.58,168.67,191.58,50.53,8.33,55.91
2018,TARABAI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,3632,1928,SP-TARABAI,355390,113.98,116.48,91.21,102.08,101.19,72.62,57.65,77.38
2018,TARUMA,SP,SUDESTE,JAIR MESSIAS BOLSONARO,7912,5665,SP-TARUMA,355395,41.05,25.82,49.3,154.33,110.05,82.78,83.16,89.07
2018,TATUI,SP,SUDESTE,JAIR MESSIAS BOLSONARO,56474,45426,SP-TATUI,355400,104.0,84.16,69.77,78.68,82.23,20.13,23.47,32.9
